This host is: shiva
--- BRKGA-MP-IPR for HHCRSP ---
Instance: /home/alberto/work/gecco2020-brkga/instances-HHCRSP/InstanzVNS_HCSRP_200_5.txt
Seed: 10

Reading data... Problem contains 200 patients  and 30 caregivers.

Summary of supply x demand for each service type:
Skill 0 has supply = 4 and demand = 31, ratio = 0.129032
Skill 1 has supply = 6 and demand = 37, ratio = 0.162162
Skill 2 has supply = 5 and demand = 29, ratio = 0.172414
Skill 3 has supply = 19 and demand = 57, ratio = 0.333333
Skill 4 has supply = 15 and demand = 54, ratio = 0.277778
Skill 5 has supply = 19 and demand = 52, ratio = 0.365385

Reading parameters...
Inferred distance function by PR type: kendall-tau
Building BRKGA data and initializing...
Evolving 1900 generations...

  Gens  Rem    Local   ElDiv NoImpr             Best solution            Time  Op
                                       Cost     Dist    Tard    TMax 
*    0 1900  7066.87  434.29      0  7066.87  6884.64 13891.3   424.7     0.1    
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.8

Task for patient = 80 with skills = {5,-1} and cost = 563.0
   Vehicle #0 = 17, leaving at = 242.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 13.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         13.3

Task for patient = 157 with skills = {3,5} and cost = 569.0
   Vehicle #0 = 17, leaving at = 267.0
   Vehicle #1 = 21, leaving at = 267.0
   Increment on distance indicator: 17.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         17.9

Task for patient = 79 with skills = {3,-1} and cost = 575.6
   Vehicle #0 = 13, leaving at = 280.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 12.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         12.6

Task for patient = 124 with skills = {2,-1} and cost = 582.2
   Vehicle #0 = 4, leaving at = 277.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 19.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         19.9

Task for patient = 52 with skills = {5,-1} and cost = 583.3
   Vehicle #0 = 15, leaving at = 252.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.2

Task for patient = 87 with skills = {0,-1} and cost = 587.3
   Vehicle #0 = 3, leaving at = 238.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 12.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         12.0

Task for patient = 184 with skills = {1,4} and cost = 417.7
   Vehicle #0 = 0, leaving at = 195.1
   Vehicle #1 = 11, leaving at = 221.1
   Increment on distance indicator: 18.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         18.8

Task for patient = 200 with skills = {2,3} and cost = 597.7
   Vehicle #0 = 0, leaving at = 286.0
   Vehicle #1 = 12, leaving at = 306.0
   Increment on distance indicator: 11.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         11.3

Task for patient = 23 with skills = {0,-1} and cost = 605.0
   Vehicle #0 = 5, leaving at = 252.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 21.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         21.9

Task for patient = 64 with skills = {2,-1} and cost = 605.7
   Vehicle #0 = 6, leaving at = 216.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 2.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.2

Task for patient = 3 with skills = {2,-1} and cost = 608.3
   Vehicle #0 = 6, leaving at = 233.6
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 7.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         7.6

Task for patient = 34 with skills = {1,-1} and cost = 612.8
   Vehicle #0 = 5, leaving at = 276.4
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 13.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         13.6

Task for patient = 83 with skills = {4,-1} and cost = 615.7
   Vehicle #0 = 15, leaving at = 289.8
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 8.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         8.6

Task for patient = 103 with skills = {4,-1} and cost = 616.4
   Vehicle #0 = 21, leaving at = 290.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 2.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.2

Task for patient = 65 with skills = {4,-1} and cost = 618.5
   Vehicle #0 = 13, leaving at = 308.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.3

Task for patient = 190 with skills = {0,3} and cost = 626.1
   Vehicle #0 = 7, leaving at = 309.7
   Vehicle #1 = 16, leaving at = 335.7
   Increment on distance indicator: 22.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         22.9

Task for patient = 47 with skills = {4,-1} and cost = 627.8
   Vehicle #0 = 20, leaving at = 302.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 5.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         5.0

Task for patient = 33 with skills = {1,-1} and cost = 1040.8
   Vehicle #0 = 0, leaving at = 511.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.1

Task for patient = 169 with skills = {3,5} and cost = 640.9
   Vehicle #0 = 23, leaving at = 233.0
   Vehicle #1 = 25, leaving at = 233.0
   Increment on distance indicator: 10.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.0

Task for patient = 144 with skills = {4,5} and cost = 593.9
   Vehicle #0 = 19, leaving at = 271.2
   Vehicle #1 = 15, leaving at = 271.2
   Increment on distance indicator: 19.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         19.8

Task for patient = 45 with skills = {3,-1} and cost = 424.5
   Vehicle #0 = 19, leaving at = 145.4
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 20.4
   Increment on tard indicator:     0.0
   Value of tmax indicator:         20.4

Task for patient = 30 with skills = {2,-1} and cost = 425.3
   Vehicle #0 = 2, leaving at = 330.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 2.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         2.2

Task for patient = 20 with skills = {3,-1} and cost = 426.6
   Vehicle #0 = 13, leaving at = 229.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.1

Task for patient = 28 with skills = {3,-1} and cost = 428.0
   Vehicle #0 = 22, leaving at = 129.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.0

Task for patient = 188 with skills = {2,5} and cost = 441.4
   Vehicle #0 = 6, leaving at = 124.0
   Vehicle #1 = 22, leaving at = 144.0
   Increment on distance indicator: 40.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         40.3

Task for patient = 8 with skills = {5,-1} and cost = 443.5
   Vehicle #0 = 13, leaving at = 245.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 6.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         6.3

Task for patient = 9 with skills = {2,-1} and cost = 448.1
   Vehicle #0 = 0, leaving at = 218.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 13.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         13.6

Task for patient = 179 with skills = {0,5} and cost = 454.0
   Vehicle #0 = 7, leaving at = 192.0
   Vehicle #1 = 10, leaving at = 207.0
   Increment on distance indicator: 17.8
   Increment on tard indicator:     0.0
   Value of tmax indicator:         17.8

Task for patient = 183 with skills = {1,5} and cost = 458.7
   Vehicle #0 = 9, leaving at = 199.4
   Vehicle #1 = 21, leaving at = 201.4
   Increment on distance indicator: 14.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         14.1

Task for patient = 182 with skills = {0,4} and cost = 460.0
   Vehicle #0 = 5, leaving at = 185.7
   Vehicle #1 = 13, leaving at = 257.7
   Increment on distance indicator: 4.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.0

Task for patient = 181 with skills = {0,5} and cost = 469.7
   Vehicle #0 = 7, leaving at = 221.0
   Vehicle #1 = 14, leaving at = 279.0
   Increment on distance indicator: 29.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         29.2

Task for patient = 185 with skills = {1,3} and cost = 544.4
   Vehicle #0 = 9, leaving at = 237.4
   Vehicle #1 = 20, leaving at = 240.4
   Increment on distance indicator: 10.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.0

Task for patient = 70 with skills = {0,-1} and cost = 475.9
   Vehicle #0 = 5, leaving at = 208.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 4.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         4.5

Task for patient = 117 with skills = {2,-1} and cost = 480.6
   Vehicle #0 = 4, leaving at = 247.9
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 14.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         14.0

Task for patient = 121 with skills = {1,-1} and cost = 487.8
   Vehicle #0 = 1, leaving at = 210.5
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 21.5
   Increment on tard indicator:     0.0
   Value of tmax indicator:         21.5

Task for patient = 180 with skills = {2,3} and cost = 495.4
   Vehicle #0 = 6, leaving at = 199.1
   Vehicle #1 = 15, leaving at = 205.1
   Increment on distance indicator: 22.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         22.9

Task for patient = 38 with skills = {3,-1} and cost = 498.5
   Vehicle #0 = 24, leaving at = 135.2
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 9.2
   Increment on tard indicator:     0.0
   Value of tmax indicator:         9.2

Task for patient = 50 with skills = {3,-1} and cost = 507.9
   Vehicle #0 = 22, leaving at = 182.3
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 28.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         28.3

Task for patient = 17 with skills = {0,-1} and cost = 511.3
   Vehicle #0 = 0, leaving at = 238.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 10.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         10.0

Task for patient = 175 with skills = {1,4} and cost = 517.9
   Vehicle #0 = 8, leaving at = 248.2
   Vehicle #1 = 14, leaving at = 296.2
   Increment on distance indicator: 19.9
   Increment on tard indicator:     0.0
   Value of tmax indicator:         19.9

Task for patient = 91 with skills = {1,-1} and cost = 521.8
   Vehicle #0 = 9, leaving at = 221.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 11.7
   Increment on tard indicator:     0.0
   Value of tmax indicator:         11.7

Task for patient = 32 with skills = {2,-1} and cost = 534.8
   Vehicle #0 = 2, leaving at = 379.0
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 39.0
   Increment on tard indicator:     0.0
   Value of tmax indicator:         39.0

Task for patient = 127 with skills = {5,-1} and cost = 536.0
   Vehicle #0 = 11, leaving at = 234.7
   Vehicle #1 = -1, leaving at = inf
   Increment on distance indicator: 3.6
   Increment on tard indicator:     0.0
   Value of tmax indicator:         3.6

Task for patient = 147 with skills = {4,5} and cost = 541.1
   Vehicle #0 = 19, leaving at = 239.0
   Vehicle #1 = 15, leaving at = 239.0
   Increment on distance indicator: 15.3
   Increment on tard indicator:     0.0
   Value of tmax indicator:         15.3

Task for patient = 198 with skills = {2,4} and cost = 474.5
   Vehicle #0 = 6, leaving at = 177.0
   Vehicle #1 = 19, leaving at = 198.0
   Increment on distance indicator: 14.1
   Increment on tard indicator:     0.0
   Value of tmax indicator:         14.1


Unused vehicle list: 28 29 (total = 2 out of 30)

---
Search finished.
Total of 1900 generations in 179.7 seconds.
Exchange elite runs: 0
Implicit path relinking runs: 0
Reset attempts: 0

Best solution found:
   Cost: 1301.1
   Total travel time: 3878.7
   Total tardiness time: 17.5
   Largest tardiness: 7.2


1301.1
